ID,Run,Batch,Exp_Type,Variable_Regions,SampleNum,Plate,Row,Column,Experiment,Comm,Rep,Carbon,Conc,Transfer,forward_reads,reverse_reads
S177_R4,R4,YaleYCGA_RQ6214,,V4,177.0,2.0,G,9.0,Glu-T9-X2,X2,7.0,Glucose,0.07,9,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134271/SRR7134271_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134271/SRR7134271_2.fastq.gz
S178_R4,R4,YaleYCGA_RQ6214,,V4,178.0,2.0,G,10.0,Glu-T10-X2,X2,7.0,Glucose,0.07,10,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134176/SRR7134176_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134176/SRR7134176_2.fastq.gz
S181_R4,R4,YaleYCGA_RQ6214,,V4,181.0,2.0,H,1.0,Glu-T1-X2,X2,8.0,Glucose,0.07,1,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134175/SRR7134175_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134175/SRR7134175_2.fastq.gz
S182_R4,R4,YaleYCGA_RQ6214,,V4,182.0,2.0,H,2.0,Glu-T2-X2,X2,8.0,Glucose,0.07,2,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134174/SRR7134174_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134174/SRR7134174_2.fastq.gz
S183_R4,R4,YaleYCGA_RQ6214,,V4,183.0,2.0,H,3.0,Glu-T3-X2,X2,8.0,Glucose,0.07,3,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134173/SRR7134173_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134173/SRR7134173_2.fastq.gz
S184_R4,R4,YaleYCGA_RQ6214,,V4,184.0,2.0,H,4.0,Glu-T4-X2,X2,8.0,Glucose,0.07,4,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134180/SRR7134180_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134180/SRR7134180_2.fastq.gz
S185_R4,R4,YaleYCGA_RQ6214,,V4,185.0,2.0,H,5.0,Glu-T5-X2,X2,8.0,Glucose,0.07,5,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134179/SRR7134179_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134179/SRR7134179_2.fastq.gz
S186_R4,R4,YaleYCGA_RQ6214,,V4,186.0,2.0,H,6.0,Glu-T6-X2,X2,8.0,Glucose,0.07,6,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134178/SRR7134178_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134178/SRR7134178_2.fastq.gz
S187_R4,R4,YaleYCGA_RQ6214,,V4,187.0,2.0,H,7.0,Glu-T7-X2,X2,8.0,Glucose,0.07,7,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134177/SRR7134177_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134177/SRR7134177_2.fastq.gz
S188_R4,R4,YaleYCGA_RQ6214,,V4,188.0,2.0,H,8.0,Glu-T8-X2,X2,8.0,Glucose,0.07,8,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134182/SRR7134182_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134182/SRR7134182_2.fastq.gz
S189_R4,R4,YaleYCGA_RQ6214,,V4,189.0,2.0,H,9.0,Glu-T9-X2,X2,8.0,Glucose,0.07,9,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134181/SRR7134181_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134181/SRR7134181_2.fastq.gz
S190_R4,R4,YaleYCGA_RQ6214,,V4,190.0,2.0,H,10.0,Glu-T10-X2,X2,8.0,Glucose,0.07,10,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134025/SRR7134025_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134025/SRR7134025_2.fastq.gz
S289_R4,R4,YaleYCGA_RQ6214,,V4,289.0,4.0,A,1.0,Glu-T1-X6,X6,1.0,Glucose,0.07,1,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134026/SRR7134026_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134026/SRR7134026_2.fastq.gz
S290_R4,R4,YaleYCGA_RQ6214,,V4,290.0,4.0,A,2.0,Glu-T2-X6,X6,1.0,Glucose,0.07,2,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134027/SRR7134027_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134027/SRR7134027_2.fastq.gz
S291_R4,R4,YaleYCGA_RQ6214,,V4,291.0,4.0,A,3.0,Glu-T3-X6,X6,1.0,Glucose,0.07,3,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134028/SRR7134028_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134028/SRR7134028_2.fastq.gz
S292_R4,R4,YaleYCGA_RQ6214,,V4,292.0,4.0,A,4.0,Glu-T4-X6,X6,1.0,Glucose,0.07,4,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134021/SRR7134021_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134021/SRR7134021_2.fastq.gz
S293_R4,R4,YaleYCGA_RQ6214,,V4,293.0,4.0,A,5.0,Glu-T5-X6,X6,1.0,Glucose,0.07,5,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134022/SRR7134022_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134022/SRR7134022_2.fastq.gz
S294_R4,R4,YaleYCGA_RQ6214,,V4,294.0,4.0,A,6.0,Glu-T6-X6,X6,1.0,Glucose,0.07,6,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134023/SRR7134023_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134023/SRR7134023_2.fastq.gz
S295_R4,R4,YaleYCGA_RQ6214,,V4,295.0,4.0,A,7.0,Glu-T7-X6,X6,1.0,Glucose,0.07,7,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134024/SRR7134024_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134024/SRR7134024_2.fastq.gz
S296_R4,R4,YaleYCGA_RQ6214,,V4,296.0,4.0,A,8.0,Glu-T8-X6,X6,1.0,Glucose,0.07,8,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134029/SRR7134029_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134029/SRR7134029_2.fastq.gz
S297_R4,R4,YaleYCGA_RQ6214,,V4,297.0,4.0,A,9.0,Glu-T9-X6,X6,1.0,Glucose,0.07,9,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134030/SRR7134030_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134030/SRR7134030_2.fastq.gz
S298_R4,R4,YaleYCGA_RQ6214,,V4,298.0,4.0,A,10.0,Glu-T10-X6,X6,1.0,Glucose,0.07,10,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7133872/SRR7133872_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7133872/SRR7133872_2.fastq.gz
S299_R4,R4,YaleYCGA_RQ6214,,V4,299.0,4.0,A,11.0,Glu-T11-X6,X6,1.0,Glucose,0.07,11,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7133876/SRR7133876_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7133876/SRR7133876_2.fastq.gz
S300_R4,R4,YaleYCGA_RQ6214,,V4,300.0,4.0,A,12.0,Glu-T11-X6,X6,7.0,Glucose,0.07,11,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7133877/SRR7133877_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7133877/SRR7133877_2.fastq.gz
S301_R4,R4,YaleYCGA_RQ6214,,V4,301.0,4.0,B,1.0,Glu-T1-X6,X6,2.0,Glucose,0.07,1,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7133878/SRR7133878_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7133878/SRR7133878_2.fastq.gz
S302_R4,R4,YaleYCGA_RQ6214,,V4,302.0,4.0,B,2.0,Glu-T2-X6,X6,2.0,Glucose,0.07,2,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7133855/SRR7133855_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7133855/SRR7133855_2.fastq.gz
S303_R4,R4,YaleYCGA_RQ6214,,V4,303.0,4.0,B,3.0,Glu-T3-X6,X6,2.0,Glucose,0.07,3,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7133843/SRR7133843_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7133843/SRR7133843_2.fastq.gz
S304_R4,R4,YaleYCGA_RQ6214,,V4,304.0,4.0,B,4.0,Glu-T4-X6,X6,2.0,Glucose,0.07,4,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7133864/SRR7133864_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7133864/SRR7133864_2.fastq.gz
S305_R4,R4,YaleYCGA_RQ6214,,V4,305.0,4.0,B,5.0,Glu-T5-X6,X6,2.0,Glucose,0.07,5,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7133867/SRR7133867_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7133867/SRR7133867_2.fastq.gz
S306_R4,R4,YaleYCGA_RQ6214,,V4,306.0,4.0,B,6.0,Glu-T6-X6,X6,2.0,Glucose,0.07,6,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134039/SRR7134039_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134039/SRR7134039_2.fastq.gz
S307_R4,R4,YaleYCGA_RQ6214,,V4,307.0,4.0,B,7.0,Glu-T7-X6,X6,2.0,Glucose,0.07,7,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134040/SRR7134040_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134040/SRR7134040_2.fastq.gz
S308_R4,R4,YaleYCGA_RQ6214,,V4,308.0,4.0,B,8.0,Glu-T8-X6,X6,2.0,Glucose,0.07,8,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134258/SRR7134258_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134258/SRR7134258_2.fastq.gz
S309_R4,R4,YaleYCGA_RQ6214,,V4,309.0,4.0,B,9.0,Glu-T9-X6,X6,2.0,Glucose,0.07,9,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134257/SRR7134257_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134257/SRR7134257_2.fastq.gz
S310_R4,R4,YaleYCGA_RQ6214,,V4,310.0,4.0,B,10.0,Glu-T10-X6,X6,2.0,Glucose,0.07,10,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134238/SRR7134238_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134238/SRR7134238_2.fastq.gz
S311_R4,R4,YaleYCGA_RQ6214,,V4,311.0,4.0,B,11.0,Glu-T11-X6,X6,2.0,Glucose,0.07,11,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134243/SRR7134243_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134243/SRR7134243_2.fastq.gz
S312_R4,R4,YaleYCGA_RQ6214,,V4,312.0,4.0,B,12.0,Glu-T11-X6,X6,8.0,Glucose,0.07,11,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134269/SRR7134269_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134269/SRR7134269_2.fastq.gz
S313_R4,R4,YaleYCGA_RQ6214,,V4,313.0,4.0,C,1.0,Glu-T1-X6,X6,3.0,Glucose,0.07,1,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134268/SRR7134268_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134268/SRR7134268_2.fastq.gz
S314_R4,R4,YaleYCGA_RQ6214,,V4,314.0,4.0,C,2.0,Glu-T2-X6,X6,3.0,Glucose,0.07,2,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134267/SRR7134267_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134267/SRR7134267_2.fastq.gz
S315_R4,R4,YaleYCGA_RQ6214,,V4,315.0,4.0,C,3.0,Glu-T3-X6,X6,3.0,Glucose,0.07,3,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134280/SRR7134280_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134280/SRR7134280_2.fastq.gz
S316_R4,R4,YaleYCGA_RQ6214,,V4,316.0,4.0,C,4.0,Glu-T4-X6,X6,3.0,Glucose,0.07,4,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134192/SRR7134192_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134192/SRR7134192_2.fastq.gz
S317_R4,R4,YaleYCGA_RQ6214,,V4,317.0,4.0,C,5.0,Glu-T5-X6,X6,3.0,Glucose,0.07,5,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134191/SRR7134191_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134191/SRR7134191_2.fastq.gz
S318_R4,R4,YaleYCGA_RQ6214,,V4,318.0,4.0,C,6.0,Glu-T6-X6,X6,3.0,Glucose,0.07,6,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134339/SRR7134339_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134339/SRR7134339_2.fastq.gz
S319_R4,R4,YaleYCGA_RQ6214,,V4,319.0,4.0,C,7.0,Glu-T7-X6,X6,3.0,Glucose,0.07,7,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134340/SRR7134340_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134340/SRR7134340_2.fastq.gz
S320_R4,R4,YaleYCGA_RQ6214,,V4,320.0,4.0,C,8.0,Glu-T8-X6,X6,3.0,Glucose,0.07,8,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134337/SRR7134337_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134337/SRR7134337_2.fastq.gz
S321_R4,R4,YaleYCGA_RQ6214,,V4,321.0,4.0,C,9.0,Glu-T9-X6,X6,3.0,Glucose,0.07,9,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134338/SRR7134338_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134338/SRR7134338_2.fastq.gz
S322_R4,R4,YaleYCGA_RQ6214,,V4,322.0,4.0,C,10.0,Glu-T10-X6,X6,3.0,Glucose,0.07,10,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134335/SRR7134335_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134335/SRR7134335_2.fastq.gz
S323_R4,R4,YaleYCGA_RQ6214,,V4,323.0,4.0,C,11.0,Glu-T11-X6,X6,3.0,Glucose,0.07,11,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134336/SRR7134336_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134336/SRR7134336_2.fastq.gz
S325_R4,R4,YaleYCGA_RQ6214,,V4,325.0,4.0,D,1.0,Glu-T1-X6,X6,4.0,Glucose,0.07,1,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134333/SRR7134333_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134333/SRR7134333_2.fastq.gz
S326_R4,R4,YaleYCGA_RQ6214,,V4,326.0,4.0,D,2.0,Glu-T2-X6,X6,4.0,Glucose,0.07,2,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134334/SRR7134334_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134334/SRR7134334_2.fastq.gz
S327_R4,R4,YaleYCGA_RQ6214,,V4,327.0,4.0,D,3.0,Glu-T3-X6,X6,4.0,Glucose,0.07,3,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134331/SRR7134331_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134331/SRR7134331_2.fastq.gz
S328_R4,R4,YaleYCGA_RQ6214,,V4,328.0,4.0,D,4.0,Glu-T4-X6,X6,4.0,Glucose,0.07,4,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134332/SRR7134332_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134332/SRR7134332_2.fastq.gz
S329_R4,R4,YaleYCGA_RQ6214,,V4,329.0,4.0,D,5.0,Glu-T5-X6,X6,4.0,Glucose,0.07,5,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7133894/SRR7133894_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7133894/SRR7133894_2.fastq.gz
S330_R4,R4,YaleYCGA_RQ6214,,V4,330.0,4.0,D,6.0,Glu-T6-X6,X6,4.0,Glucose,0.07,6,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7133891/SRR7133891_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7133891/SRR7133891_2.fastq.gz
S331_R4,R4,YaleYCGA_RQ6214,,V4,331.0,4.0,D,7.0,Glu-T7-X6,X6,4.0,Glucose,0.07,7,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7133901/SRR7133901_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7133901/SRR7133901_2.fastq.gz
